id,name,attribute,level,type,atk,def,passcode,frameType
12127,Buster Whelp of the Destruction Swordsman,LIGHT,1,Dragon,400,300,49823708,effect
12128,Dragon Buster Destruction Sword,DARK,1,Dragon,400,300,76218313,effect
12129,Wizard Buster Destruction Sword,DARK,3,Spellcaster,1200,900,2602411,effect
12130,Robot Buster Destruction Sword,DARK,4,Machine,1600,1200,38601126,effect
12131,"Master Pendulum, the Dracoslayer",LIGHT,4,Dragon,1950,0,75195825,normal_pendulum
12132,Dinomist Stegosaur,WATER,4,Machine,1600,1800,1580833,effect_pendulum
12133,Dinomist Plesios,WATER,4,Machine,1700,1400,38988538,effect_pendulum
12134,Dinomist Pteran,WATER,4,Machine,1800,1200,64973287,effect_pendulum
12135,Dinomist Brachion,WATER,5,Machine,2000,800,368382,effect_pendulum
12136,Dinomist Ceratops,WATER,5,Machine,2100,400,37752990,effect_pendulum
12137,Dinomist Rex,WATER,5,Machine,2400,2200,63251695,effect_pendulum
12138,Majespecter Toad - Ogama,WIND,4,Spellcaster,1300,500,645794,effect_pendulum
12139,Shiranui Spectralsword,FIRE,2,Zombie,800,0,36630403,effect
12140,Shiranui Smith,FIRE,4,Zombie,1000,0,62038047,effect
12141,Shiranui Spiritmaster,FIRE,4,Zombie,1500,0,99423156,effect
12142,Shiranui Samurai,FIRE,4,Zombie,1800,0,35818851,effect
12143,Dark Doriado,DARK,4,Spellcaster,1800,1400,62312469,effect_pendulum
12144,Guiding Ariadne,LIGHT,4,Fairy,1700,800,98301564,effect_pendulum
12145,Al-Lumi'raj,WIND,3,Wyrm,1600,1000,25795273,effect
12146,Toon Buster Blader,EARTH,7,Warrior,2600,2300,61190918,effect
12147,Deskbot 007,EARTH,7,Machine,500,500,97588916,effect_pendulum
12148,Deskbot 008,EARTH,8,Machine,500,500,24573625,effect_pendulum
12149,Engraver of the Mark,DARK,4,Spellcaster,1800,1200,50078320,effect
12150,Zany Zebra,DARK,2,Beast,0,2000,97466438,effect_pendulum
12151,Odd-Eyes Gravity Dragon,EARTH,7,Dragon,2800,2500,23851033,ritual
12198,The Phantom Knights of Ancient Cloak,DARK,3,Warrior,800,1000,90432163,effect
12199,The Phantom Knights of Silent Boots,DARK,3,Warrior,200,1200,36426778,effect
12200,The Phantom Knights of Ragged Gloves,DARK,3,Warrior,1000,500,63821877,effect
12201,The Phantom Knights of Cloven Helm,DARK,4,Warrior,1500,500,99315585,effect
12202,The Phantom Knights of Fragile Armor,DARK,4,Warrior,1000,2000,36704180,effect
12209,Raidraptor - Necro Vulture,DARK,4,Winged Beast,1000,1600,51814159,effect
12210,Raidraptor - Last Strix,DARK,1,Winged Beast,100,100,97219708,effect
12215,Super Quantum Red Layer,FIRE,5,Warrior,2000,800,59975920,effect
12216,Super Quantum Green Layer,WIND,4,Spellcaster,1600,1400,85374678,effect
12217,Super Quantum Blue Layer,WATER,3,Psychic,1200,2000,12369277,effect
12218,Super Quantal Fairy Alphan,LIGHT,1,Fairy,0,0,58753372,effect
12225,D/D/D Chaos King Apocalypse,DARK,7,Fiend,2700,2000,83303851,effect_pendulum
12226,D/D Savant Newton,DARK,7,Fiend,0,0,19302550,effect_pendulum
12227,D/D Savant Copernicus,DARK,4,Fiend,0,0,46796664,effect_pendulum
12228,D/D Orthros,DARK,4,Fiend,600,1800,72181263,effect_pendulum
12229,D/D Lamia,DARK,1,Fiend,100,1900,19580308,effect
12234,The Winged Dragon of Ra - Immortal Phoenix,DIVINE,10,Divine-Beast,4000,4000,10000090,effect
12235,Curse of Dragonfire,DARK,5,Dragon,2000,1500,7241272,effect
12236,Holding Arms,DARK,4,Fiend,500,1200,43730887,effect
12237,Holding Legs,DARK,4,Fiend,800,600,70124586,effect
12241,Steel Cavalry of Dinon,EARTH,4,Dinosaur,1600,2600,2396042,effect_pendulum
12243,Kozmo Tincan,LIGHT,1,Psychic,0,0,64280356,effect
12244,Kozmo Soartroopers,DARK,3,Psychic,1000,1000,1274455,effect
12245,Kozmo Delta Shuttle,DARK,5,Machine,2000,2000,37679169,effect
12246,Kozmo Dark Eclipser,DARK,9,Machine,3000,2600,64063868,effect
12248,"Gadarla, the Mystery Dust Kaiju",WIND,8,Insect,2700,1600,36956512,effect
12249,"Jizukiru, the Star Destroying Kaiju",LIGHT,10,Machine,3300,2600,63941210,effect
12251,Priestess with Eyes of Blue,LIGHT,1,Spellcaster,0,0,36734924,effect
12253,Blue-Eyes Alternative White Dragon,LIGHT,8,Dragon,3000,2500,38517737,effect
12254,Angmarl the Fiendish Monarch,DARK,6,Fiend,2400,1000,65612386,effect
12255,Junk Changer,EARTH,3,Warrior,1500,900,1006081,effect
12256,Junkuriboh,EARTH,1,Machine,300,200,38491199,effect
12273,Angel Trumpeter,EARTH,4,Plant,1900,1600,87979586,normal
12274,Performapal Sellshell Crab,WATER,5,Aqua,500,2500,23377694,effect_pendulum
12275,Performapal Odd-Eyes Light Phoenix,LIGHT,5,Winged Beast,2000,1000,59762399,effect_pendulum
12276,Performapal Odd-Eyes Unicorn,LIGHT,1,Beast,100,600,86157908,effect_pendulum
12277,Performapal Fireflux,LIGHT,4,Insect,1200,1600,12255007,effect_pendulum
12278,Speedroid Den-Den Daiko Duke,WIND,3,Machine,1000,1000,59640711,effect
12279,Speedroid Pachingo-Kart,WIND,4,Machine,1800,1000,85034450,effect
12280,Lunalight Blue Cat,DARK,4,Beast-Warrior,1600,1200,11439455,effect
12281,Lunalight Purple Butterfly,DARK,3,Beast-Warrior,1000,1000,48427163,effect
12282,Lunalight White Rabbit,DARK,2,Beast-Warrior,800,800,84812868,effect
12283,Lunalight Black Sheep,DARK,2,Beast-Warrior,100,600,11317977,effect
12284,Lunalight Wolf,LIGHT,6,Beast-Warrior,2000,1800,47705572,effect_pendulum
12285,Lunalight Tiger,LIGHT,3,Beast-Warrior,1200,800,83190280,effect_pendulum
12286,Raidraptor - Avenge Vulture,DARK,4,Winged Beast,1700,100,10194329,effect
12287,Raidraptor - Pain Lanius,DARK,1,Winged Beast,100,100,46589034,effect
12288,Raidraptor - Booster Strix,DARK,4,Winged Beast,100,1700,73977033,effect
12289,Blackwing - Decay the Ill Wind,DARK,4,Winged Beast,1000,1000,19462747,effect
12290,Dragon Spirit of White,LIGHT,8,Dragon,2500,2000,45467446,effect
12291,Protector with Eyes of Blue,LIGHT,1,Spellcaster,800,1300,72855441,effect
12292,Sage with Eyes of Blue,LIGHT,1,Spellcaster,0,1500,8240199,effect
12293,Master with Eyes of Blue,LIGHT,1,Spellcaster,300,1200,45644898,effect
12294,The White Stone of Ancients,LIGHT,1,Dragon,600,500,71039903,effect
12295,"Lector Pendulum, the Dracoverlord",DARK,4,Dragon,1950,0,7127502,effect_pendulum
12296,Amorphage Gluttony,EARTH,2,Dragon,0,1850,34522216,effect_pendulum
12297,Amorphage Lechery,EARTH,2,Dragon,1350,0,70917315,effect_pendulum
12298,Amorphage Greed,EARTH,4,Dragon,0,1950,7305060,effect_pendulum
12299,Amorphage Envy,EARTH,4,Dragon,0,2050,33300669,effect_pendulum
12300,Amorphage Wrath,EARTH,4,Dragon,1650,0,79794767,effect_pendulum
12301,Amorphage Pride,EARTH,4,Dragon,1750,0,6283472,effect_pendulum
12302,Amorphage Sloth,EARTH,6,Dragon,2250,0,32687071,effect_pendulum
12303,Amorphage Goliath,EARTH,8,Dragon,2750,0,69072185,effect_pendulum
12304,Dinomist Spinos,WATER,5,Machine,2500,1800,5067884,effect_pendulum
12305,Digital Bug Cocoondenser,LIGHT,3,Insect,0,2000,32465539,effect
12306,Digital Bug Centibit,LIGHT,3,Insect,1500,500,68950538,effect
12307,Digital Bug Websolder,LIGHT,3,Insect,500,1500,94344242,effect
12308,Red-Eyes Toon Dragon,DARK,7,Dragon,2400,2000,31733941,effect
12309,Ryu Okami,LIGHT,8,Wyrm,2900,1200,63737050,effect
12310,Tenmataitei,DARK,5,Warrior,2400,1000,90122655,effect
12311,Spirit of the Fall Wind,WIND,4,Fairy,1800,900,26517393,effect
12312,Ghost Reaper & Winter Cherries,DARK,3,Zombie,0,1800,62015409,effect
12313,Gendo the Ascetic Monk,WATER,4,Spellcaster,300,1800,99000107,effect
12314,Deskbot 009,EARTH,9,Machine,500,500,25494711,effect
12315,Dicelops,FIRE,4,Machine,1800,200,62893810,effect
12316,"Amorphactor Pain, the Imagination Dracoverlord",EARTH,8,Dragon,2950,2500,98287529,ritual
12353,Celtic Guard of Noble Arms,EARTH,4,Warrior,2100,700,45531624,effect
12354,Gandora-X the Dragon of Demolition,DARK,8,Dragon,0,0,71525232,effect
12355,Lord Gaia the Fierce Knight,EARTH,7,Warrior,2300,2100,8910971,effect
12356,Lemon Magician Girl,LIGHT,2,Spellcaster,800,600,34318086,effect
12357,Palladium Oracle Mahad,LIGHT,7,Spellcaster,2500,2100,71703785,effect
12358,Chocolate Magician Girl,WATER,4,Spellcaster,1600,1000,7198399,effect
12359,Arkbrave Dragon,LIGHT,7,Dragon,2400,2000,33282498,effect
12360,Divine Dragon Lord Felgrand,LIGHT,8,Dragon,2800,2800,60681103,effect
12361,Paladin of Felgrand,LIGHT,4,Warrior,1700,300,6075801,effect
12362,Guardian of Felgrand,LIGHT,4,Warrior,500,500,33460840,effect
12370,Lunalight Crimson Fox,DARK,4,Beast-Warrior,1800,600,94919024,effect
12371,Performapal Sleight Hand Magician,LIGHT,7,Spellcaster,2500,2000,20403123,effect
12372,Performapal King Bear,EARTH,6,Beast-Warrior,2200,1000,67808837,effect_pendulum
12373,Performapal Swincobra,EARTH,4,Reptile,300,1800,93892436,effect_pendulum
12374,Performapal Momoncarpet,EARTH,3,Beast,1000,100,20281581,effect_pendulum
12375,Performapal Parrotrio,WIND,3,Winged Beast,500,500,56675280,effect_pendulum
12376,Performapal Longphone Bull,EARTH,4,Beast,1600,1200,92170894,effect
12377,Performapal Teeter Totter Hopper,EARTH,4,Insect,100,1200,29169993,effect
12382,Dragon Knight of Creation,LIGHT,4,Dragon,1800,600,87835759,effect
12383,Magical Cavalry of Cxulub,EARTH,4,Dinosaur,1500,1800,23220863,effect_pendulum
12385,Kozmo Scaredy Lion,LIGHT,2,Psychic,1200,500,86013171,effect
12386,Kozmoll Dark Lady,DARK,5,Psychic,2200,1800,12408276,effect
12387,Kozmo Landwalker,DARK,6,Machine,2400,1200,59496924,effect
12388,Kozmo Dark Planet,DARK,10,Machine,4000,4000,85991529,effect
12390,"Thunder King, the Lightningstrike Kaiju",LIGHT,9,Thunder,3300,2100,48770333,effect
12391,Super Anti-Kaiju War Machine Mecha-Dogoran,LIGHT,8,Machine,-1,2000,84769941,effect
12393,Mild Turkey,FIRE,4,Winged Beast,1000,2000,47558785,normal_pendulum
12394,Ghost Beef,DARK,7,Beast,2000,1000,84046493,normal_pendulum
12395,"Vennu, Bright Bird of Divinity",LIGHT,8,Fairy,2800,2000,10441498,ritual
12399,Clear Kuriboh,LIGHT,1,Fairy,300,200,46613515,effect
12400,Performapal Bot-Eyes Lizard,EARTH,4,Reptile,1600,1200,72708264,effect
12401,Performapal Gongato,EARTH,1,Beast,100,100,9106362,effect_pendulum
12402,Performapal Extra Slinger,DARK,3,Spellcaster,800,1100,45591967,effect_pendulum
12403,Performapal Inflater Tapir,WIND,6,Beast,1000,2000,71985676,effect
12404,Performapal Gumgumouton,EARTH,5,Beast,900,2400,8384771,effect_pendulum
12405,Performapal Bubblebowwow,EARTH,6,Beast,2300,1000,34379489,effect_pendulum
12406,Performapal Radish Horse,EARTH,4,Plant,500,2000,71863024,effect_pendulum
12407,Performapal Life Swordsman,LIGHT,1,Warrior,0,0,7268133,effect
12408,Acrobatic Magician,DARK,5,Spellcaster,800,2300,33656832,effect_pendulum
12409,D/D Savant Thomas,DARK,8,Fiend,1800,2600,41546,effect_pendulum
12410,D/D Savant Nikola,DARK,6,Fiend,2000,2000,46035545,effect_pendulum
12411,Blackwing - Tornado the Reverse Wind,DARK,4,Winged Beast,1000,1200,73534250,effect
12412,Blackwing - Gofu the Vague Shadow,DARK,5,Winged Beast,0,0,9929398,effect
12413,Red Warg,FIRE,6,Fiend,1400,2200,45313993,effect
12414,Red Gardna,FIRE,4,Fiend,0,2000,72318602,effect
12415,Red Mirror,FIRE,1,Fiend,0,0,8706701,effect
12416,Magician of Dark Illusion,DARK,7,Spellcaster,2100,2500,35191415,effect
12417,Magician's Robe,DARK,2,Spellcaster,700,2000,71696014,effect
12418,Magician's Rod,DARK,3,Spellcaster,1600,100,7084129,effect
12419,"Master Peace, the True Dracoslayer",LIGHT,8,Dragon,2950,2950,34079868,effect
12420,Metalfoes Steelen,FIRE,2,Psychic,0,2100,60473572,normal_pendulum
12421,Metalfoes Silverd,FIRE,3,Psychic,1700,100,7868571,normal_pendulum
12422,Metalfoes Goldriver,FIRE,4,Psychic,1900,500,33256280,normal_pendulum
12423,Metalfoes Volflame,FIRE,7,Psychic,2400,2000,69351984,normal_pendulum
12424,"True King Agnimazud, the Vanisher",FIRE,9,Wyrm,2900,1900,96746083,effect
12425,Dinomist Ankylos,WATER,4,Machine,1500,2000,32134638,effect_pendulum
12426,Triamid Dancer,EARTH,3,Rock,600,1900,69529337,effect
12427,Triamid Hunter,EARTH,3,Rock,1400,1100,95923441,effect
12428,Triamid Master,EARTH,4,Rock,1800,700,32912040,effect
12429,Triamid Sphinx,EARTH,10,Rock,2500,2500,68406755,effect
12430,Shiranui Solitaire,FIRE,4,Zombie,500,0,94801854,effect
12431,Toon Dark Magician,DARK,7,Spellcaster,2500,2100,21296502,effect
12432,Scapeghost,DARK,1,Zombie,0,0,67284107,effect
12433,Block Dragon,EARTH,8,Rock,2500,3000,94689206,effect
12434,Amaterasu,LIGHT,9,Fairy,3000,3000,20073910,effect
12435,Black Dragon Ninja,DARK,7,Beast,2800,1600,56562619,effect
12436,Spell Strider,EARTH,4,Warrior,1800,600,93966624,effect
12437,Zap Mustung,LIGHT,4,Thunder,1600,1500,29951323,effect
12438,Totem Five,FIRE,3,Rock,500,200,56346071,effect
12439,Tuning Gum,DARK,1,Fiend,400,1200,82744076,effect
12440,Wrecker Panda,EARTH,2,Beast,800,800,28139785,effect
12441,Fairy Tail - Snow,LIGHT,4,Spellcaster,1850,1000,55623480,effect
12480,Odd-Eyes Persona Dragon,DARK,5,Dragon,1200,2400,21250202,effect_pendulum
12481,Odd-Eyes Mirage Dragon,DARK,3,Dragon,1200,600,67754901,effect_pendulum
12482,Odd-Eyes Phantom Dragon,DARK,7,Dragon,2500,2000,93149655,effect_pendulum
12483,Duza the Meteor Cubic Vessel,LIGHT,4,Machine,1600,1600,20137754,effect
12485,Kaiser Vorse Raider,DARK,5,Beast-Warrior,1900,1200,93927067,effect
12486,Assault Wyvern,LIGHT,4,Dragon,1800,1000,29311166,effect
12487,Blue-Eyes Chaos MAX Dragon,DARK,8,Dragon,4000,0,55410871,ritual
12488,Deep-Eyes White Dragon,LIGHT,10,Dragon,0,0,22804410,effect
12489,Pandemic Dragon,DARK,7,Dragon,2500,1000,68299524,effect
12495,Sentry Soldier of Stone,EARTH,3,Rock,1300,2000,57354389,effect
12496,Marshmacaron,LIGHT,1,Fairy,200,200,93749093,effect
12497,Berry Magician Girl,EARTH,1,Spellcaster,400,400,20747792,effect
12498,Apple Magician Girl,FIRE,3,Spellcaster,1200,800,56132807,effect
12499,Kiwi Magician Girl,WIND,5,Spellcaster,1800,1200,82627406,effect
12500,Silver Gadget,LIGHT,4,Machine,1500,1000,29021114,effect
12501,Gold Gadget,LIGHT,4,Machine,1700,800,55010259,effect
12515,Vijam the Cubic Seed,DARK,1,Fiend,0,0,15610297,effect
12516,Dark Garnex the Cubic Beast,EARTH,2,Beast,0,0,41114306,effect
12517,Blade Garoodia the Cubic Beast,FIRE,3,Beast,0,0,78509901,effect
12518,Buster Gundil the Cubic Behemoth,LIGHT,4,Beast,0,0,4998619,effect
12519,Geira Guile the Cubic King,WIND,2,Fairy,0,0,40392714,effect
12520,Vulcan Dragni the Cubic King,FIRE,3,Fairy,0,0,77387463,effect
12521,Indiora Doom Volt the Cubic Emperor,LIGHT,4,Fairy,0,0,3775068,effect
12522,Crimson Nova the Dark Cubic Lord,DARK,10,Fiend,3000,0,30270176,effect
12530,Performapal Uni,LIGHT,4,Beast-Warrior,800,1500,7714344,effect
12531,Performapal Corn,LIGHT,3,Beast-Warrior,600,1000,33103459,effect
12532,Raidraptor - Napalm Dragonius,DARK,4,Winged Beast,1000,1000,60508057,effect
12540,Red Nova,FIRE,1,Fairy,0,0,21142671,effect
12541,Zushin the Sleeping Giant,EARTH,10,Warrior,0,0,67547370,effect
12542,Hand-Holding Genie,DARK,4,Fiend,1000,1600,94535485,effect
12551,Cipher Wing,LIGHT,4,Machine,1400,1200,81974607,effect
12554,Flower Cardian Pine,DARK,1,Warrior,100,100,81752019,effect
12555,Flower Cardian Zebra Grass,DARK,8,Warrior,100,100,17141718,effect
12556,Flower Cardian Willow,DARK,11,Warrior,100,100,54135423,effect
12557,Flower Cardian Paulownia,DARK,12,Warrior,100,100,80630522,effect
12558,Flower Cardian Pine with Crane,DARK,1,Warrior,2000,2000,16024176,effect
12559,Flower Cardian Zebra Grass with Moon,DARK,8,Warrior,2000,2000,43413875,effect
12560,Flower Cardian Willow with Calligrapher,DARK,11,Warrior,2000,2000,89818984,effect
12561,Flower Cardian Paulownia with Phoenix,DARK,12,Warrior,2000,2000,16802689,effect
12564,Silent Swordsman,LIGHT,4,Warrior,1000,1000,15180041,effect
12565,Silent Magician,LIGHT,4,Spellcaster,1000,1000,41175645,effect
12573,Alpha The Electromagnet Warrior,EARTH,3,Rock,1700,1100,42023223,effect
12574,Beta The Electromagnet Warrior,EARTH,3,Rock,1500,1500,79418928,effect
12575,Gamma The Electromagnet Warrior,EARTH,3,Rock,800,2000,15502037,effect
12576,Berserkion the Electromagna Warrior,EARTH,8,Rock,3000,2800,42901635,effect
12577,Kuribohrn,LIGHT,1,Fiend,300,200,78355370,effect
12582,A-Assault Core,LIGHT,4,Machine,1900,200,30012506,effect
12583,B-Buster Drake,LIGHT,4,Machine,1500,1800,77411244,effect
12584,C-Crush Wyvern,LIGHT,4,Machine,1200,2000,3405259,effect
12585,Heavy Mech Support Armor,LIGHT,3,Machine,500,500,39890958,effect
12591,Dragon Core Hexer,DARK,8,Dragon,2300,3000,38955728,normal
12592,Performapal Whim Witch,DARK,3,Spellcaster,800,800,64450427,effect_pendulum
12593,Performapal Flip Hippo,EARTH,3,Beast,800,800,91449532,effect
12594,Performapal Seal Eel,WATER,1,Fish,100,100,33833230,effect_pendulum
12595,Performapal Changeraffe,EARTH,1,Beast,100,500,69228245,effect_pendulum
12596,Predaplant Flytrap,DARK,2,Plant,400,800,96622984,effect
12597,Predaplant Moray Nepenthes,DARK,4,Plant,1600,1000,22011689,effect
12598,Predaplant Squid Drosera,DARK,2,Plant,800,400,69105797,effect
12599,Superheavy Samurai Soulpeacemaker,EARTH,1,Machine,0,0,95500396,effect
12600,Cipher Twin Raptor,LIGHT,4,Machine,1600,800,21999001,effect
12601,Cipher Mirror Knight,LIGHT,4,Warrior,0,0,58383100,effect
12602,Flower Cardian Clover with Boar,DARK,7,Warrior,1000,1000,94388754,effect
12603,Flower Cardian Maple with Deer,DARK,10,Warrior,1000,1000,21772453,effect
12604,Flower Cardian Peony with Butterfly,DARK,6,Warrior,1000,1000,57261568,effect
12605,Crystron Quan,WATER,1,Machine,500,500,93665266,effect
12606,Crystron Citree,WATER,2,Machine,500,500,20050865,effect
12607,Crystron Prasiortle,WATER,2,Machine,500,2000,56049970,effect
12608,Crystron Smiger,WATER,3,Machine,1000,1800,83443619,effect
12609,Crystron Thystvern,WATER,3,Machine,1500,1500,29838323,effect
12610,Crystron Rosenix,WATER,4,Machine,1800,1000,55326322,effect
12611,"True King Bahrastos, the Fathomer",WATER,9,Wyrm,1800,3000,82321037,effect
12612,Raremetalfoes Bismugear,FIRE,1,Psychic,0,0,18716735,effect_pendulum
12613,Chemicritter Hydron Hawk,WATER,2,Winged Beast,1400,700,55100740,effect
12614,Chemicritter Carbo Crab,FIRE,2,Aqua,700,1400,81599449,effect
12615,Chemicritter Oxy Ox,WIND,2,Beast,0,2100,18993198,effect
12616,Poly-Chemicritter Dioxogre,DARK,8,Fiend,2800,200,44088292,effect
12617,Poly-Chemicritter Hydragon,WATER,8,Dragon,200,2800,80476891,effect
12618,Meteor Dragon Red-Eyes Impact,DARK,6,Dragon,1800,2000,17871506,effect
12619,PSY-Frame Multi-Threader,LIGHT,6,Psychic,0,2500,43266605,effect
12620,Graydle Slime Jr.,WATER,2,Aqua,0,2000,80250319,effect
12621,Aromaseraphy Angelica,LIGHT,1,Plant,0,0,16759958,effect
12622,Doki Doki,EARTH,2,Rock,500,500,42143067,effect
12623,Torque Tune Gear,LIGHT,1,Machine,0,0,79538761,effect
12624,Pandora's Jewelry Box,DARK,4,Wyrm,1500,1500,15936370,effect_pendulum
12625,Fairy Tail - Sleeper,LIGHT,4,Spellcaster,1850,1000,42921475,effect
12626,Cyber Angel Vrash,LIGHT,10,Fairy,3000,2000,78316184,ritual
12627,"Sauravis, the Ancient and Ascended",LIGHT,7,Dragon,2600,2800,4810828,ritual
12671,Divine Serpent Geh,DARK,12,Reptile,-1,0,82103466,effect
12672,Silent Paladin,LIGHT,4,Fairy,500,1500,19502505,effect
12673,Performapal Handsamuraiger,EARTH,4,Beast-Warrior,1800,400,55997110,effect
12674,Patchwork Fluffal,EARTH,1,Fairy,0,0,81481818,effect
12675,Ancient Gear Gadget,EARTH,4,Machine,500,2000,18486927,effect
12676,Ancient Gear Reactor Dragon,EARTH,9,Machine,3000,3000,44874522,effect
12677,Ancient Gear Hydra,EARTH,7,Machine,2700,1700,81269231,effect
12678,Ancient Gear Wyvern,EARTH,4,Machine,1700,1200,17663375,effect
12682,Magical Something,DARK,4,Spellcaster,1800,1300,43930492,effect
12684,Subterror Nemesis Warrior,EARTH,4,Warrior,1800,1200,16719140,effect
12685,Subterror Behemoth Umastryx,EARTH,7,Reptile,2000,2700,42713844,effect
12686,Subterror Behemoth Stalagmo,EARTH,10,Rock,2800,2100,78202553,effect
12688,SPYRAL Super Agent,EARTH,4,Warrior,1900,1200,41091257,effect
12689,SPYRAL Quik-Fix,EARTH,1,Machine,500,400,78080961,effect
12690,SPYRAL GEAR - Drone,WIND,1,Machine,100,100,4474060,effect
12692,Krystal Dragon,LIGHT,6,Dragon,2500,1000,77363314,effect
12693,Performapal Lebellman,LIGHT,6,Fairy,100,2600,3752422,effect_pendulum
12697,Abyss Actor - Trendy Understudy,DARK,2,Fiend,700,700,39024589,effect_pendulum
12701,Performapal Gold Fang,LIGHT,4,Beast,1800,700,64207696,effect_pendulum
12702,Destiny HERO - Drilldark,DARK,4,Warrior,1600,1200,91691605,effect
12703,Destiny HERO - Dynatag,DARK,5,Warrior,1000,1000,37780349,effect
12704,Destiny HERO - Decider,DARK,4,Warrior,1600,1000,64184058,effect
12706,Destiny HERO - Dark Angel,DARK,1,Warrior,0,0,26964762,effect
12707,Destiny HERO - Celestial,DARK,4,Warrior,1600,1400,63362460,effect
12708,D Cubed,DARK,1,Machine,0,0,99357565,effect
